ID;Majority_protein_ID;annotation;No_of_proteins;Mol_weight;Sequence_lengths;Reference_F1;Reference_F2;Reference_F3;Reference_F4;Reference_F5;Reference_F6;Reference_F7;Reference_F8;Reference_F9;Reference_F10;Reference_F11;Reference_F12;Reference_F13;Reference_F1415;Reference_F1617;Reference_F18;Repl1_F1;Repl1_F2;Repl1_F3;Repl1_F4;Repl1_F5;Repl1_F6;Repl1_F7;Repl1_F8;Repl1_F9;Repl1_F10;Repl1_F11;Repl1_F12;Repl1_F13;Repl1_F1415;Repl1_F1617;Repl1_F18;Repl2_F1;Repl2_F2;Repl2_F3;Repl2_F4;Repl2_F5;Repl2_F6;Repl2_F7;Repl2_F8;Repl2_F9;Repl2_F10;Repl2_F11;Repl2_F12;Repl2_F13;Repl2_F1415;Repl2_F1617;Repl2_F18;Repl3_F1;Repl3_F2;Repl3_F3;Repl3_F4;Repl3_F5;Repl3_F6;Repl3_F7;Repl3_F8;Repl3_F9;Repl3_F10;Repl3_F11;Repl3_F12;Repl3_F13;Repl3_F1415;Repl3_F1617;Repl3_F18
sll0732;sll0732;hypothetical protein;1;21.467;191;4464900;19297000;3838800;0;0;0;0;0;0;1037400;0;0;0;0;0;0;0;1191600;1831000;0;0;0;0;0;0;0;0;0;0;0;0;0;991820;1781600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1872200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sll0733;sll0733;unknown protein;1;16.543;149;3129600;29217000;9965000;9498900;5110000;0;0;0;0;0;0;0;0;0;0;0;0;1164000;4572500;18824000;4677900;0;0;0;0;0;0;0;0;0;0;0;0;2906700;8344500;50471000;18153000;0;0;0;0;0;0;0;0;0;0;0;0;3000000;6850500;62083000;19097000;0;0;0;0;0;0;0;0;0;0;0
sll0735;sll0735;hypothetical protein;1;62.075;529;0;16636000;1399600;25143000;402950000;663160000;1193500000;3816900000;2084600000;1064400000;521150000;443170000;336710000;163090000;28876000;7264100000;0;2723900;745470;101150000;269500000;625130000;1219700000;1466200000;617820000;281020000;109190000;81513000;25451000;5584900;3257300;550170000;626110;2186500;3088600;39223000;407750000;1107200000;1500300000;4149000000;1121000000;347230000;200630000;72467000;11184000;2850400;6926700;420010000;478610;0;0;25167000;462550000;1096300000;1726800000;3344700000;2194600000;1004200000;364410000;155440000;128290000;12941000;13488000;640790000
sll0736;sll0736;hypothetical protein;1;46.823;408;0;1539400;0;0;0;2047700;0;5712200;4556500;3784600;0;0;0;0;0;0;0;0;0;0;1938000;0;0;3021800;3095500;914710;0;0;0;0;0;0;0;0;0;0;0;0;8802600;5874600;0;0;0;0;0;0;0;0;0;0;0;0;11775000;0;2889800;4407300;0;0;0;0;0;0;0;0
sll0737;sll0737;hypothetical protein;1;96.682;861;495230;1913200;0;0;244590000;107270000;12254000;1677600;2410500;0;0;2599500;2113300;944890;0;10471000;0;0;0;5338800;135460000;112290000;2366600;962530;1317400;1663500;0;0;0;0;0;1143100;0;4718800;0;0;280600000;103030000;342500000;5235200;0;0;0;0;281820;0;371160;0;0;5281600;19364000;17354000;412480000;331500000;8870100;0;0;0;0;0;0;845470;630840;0
sll0740;sll0740;hypothetical protein;1;26.987;235;0;219650000;73808000;108220000;173340000;9278400;36943000;43041000;16918000;1243000;1441400;1311300;0;0;0;0;0;17109000;77829000;200850000;116810000;29289000;30531000;18761000;16475000;598620;0;0;0;0;0;643980;0;32366000;113330000;261480000;177150000;54558000;8600200;77498000;4716100;0;0;2197400;0;0;0;0;0;26089000;230150000;276440000;210470000;152330000;0;11767000;8842800;1249900;0;0;475960;0;0;0
sll0741;sll0741;pyruvate flavodoxin oxidoreductase;1;131.46;1199;15387000;93379000;5041800;11592000;56074000;50516000;81960000;334800000;646280000;880970000;371810000;467520000;1344900000;205530000;8056300;19382000;1774000;8873900;1360900;18040000;46213000;33875000;92800000;136140000;211190000;261480000;90504000;108770000;130790000;8792100;229040;2138400;583050;3100300;0;16607000;76101000;51579000;70704000;183280000;237540000;164960000;172260000;49661000;27978000;13057000;1256700;800000;0;0;0;0;126150000;330980000;55844000;199760000;317090000;405620000;334400000;123240000;117950000;91542000;13737000;956580
sll0744;sll0744;hypothetical protein;1;38.44;343;0;0;581980;13632000;63275000;19710000;28977000;101370000;102380000;90775000;23208000;57122000;170700000;21093000;0;1415500;0;0;981020;45372000;30413000;16115000;29897000;34984000;37831000;27038000;13746000;13962000;19965000;0;0;0;0;0;0;9221700;43737000;34982000;24320000;59246000;51503000;35003000;25113000;8960400;4879800;2198700;0;0;0;0;11104000;17277000;42613000;61763000;39247000;82031000;86410000;61057000;53676000;19402000;22461000;24366000;1026700;0
sll0745;sll0745;phosphofructokinase;1;41.759;384;609850;0;9676300;119810000;128710000;18600000;1454400;3929500;19766000;1321800;529460;0;0;0;0;3131600;536190;360300;16629000;147870000;54998000;21949000;4406200;1711200;3694300;0;0;0;0;0;0;0;0;0;1972700;163870000;84765000;25436000;14707000;1028200;0;0;0;0;0;0;0;0;0;0;12160000;190790000;118200000;76649000;11286000;7604100;0;810910;0;0;0;0;0;0
sll0749;sll0749;hypothetical protein;1;21.201;199;0;1716800;222540000;351780000;273800000;50227000;11056000;5283400;5411200;2015600;0;2300600;0;0;208800;10206000;0;1088500;176220000;509600000;187490000;66329000;13513000;2780400;0;801790;0;0;0;0;0;0;0;0;180910000;691720000;262400000;65021000;72042000;4006100;2033700;946740;418540;0;0;0;0;0;0;0;242590000;1053700000;392540000;152130000;61216000;2203200;1401600;1478300;1376000;0;0;0;0;0
sll0750;sll0750;two-component sensor histidine kinase, KaiC-interacting protein, involved in circadian rhythm;1;43.435;383;1847800;13791000;0;4504300;90959000;114660000;74056000;17844000;16779000;4337300;0;0;599490;0;0;27825000;1188000;0;0;1341800;42553000;133390000;58894000;19018000;25796000;1661300;0;0;811060;0;0;3074200;0;3652600;2376900;0;64123000;71227000;55314000;35574000;47082000;4021300;1567300;0;0;0;0;352710;2060400;0;0;0;46209000;108840000;72672000;42899000;32378000;8449500;2858500;1340700;0;0;692680;83478
sll0751;sll0751;hypothetical protein YCF22;1;18.358;169;0;0;0;0;0;0;32238000;4578600;0;0;0;0;0;0;0;0;0;0;0;0;0;3217100;25071000;2445000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3825300;5275200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2864300;0;0;0;0;0;0;0;0
sll0752;sll0752;hypothetical protein;1;31.417;287;0;0;1750200;30353000;13759000;24660000;239960000;109240000;38006000;23542000;2427300;6552200;7356800;4507600;0;13017000;0;368840;3960300;19037000;0;42926000;161850000;36381000;19307000;8688500;0;0;197630;112650;0;584920;0;0;3488300;41583000;15626000;18106000;113120000;90849000;28444000;4408700;5996700;0;0;0;288630;396750;568650;0;9408600;43073000;32196000;19796000;174840000;82285000;37631000;41594000;12231000;352130;0;0;508840;3022700
sll0753;sll0753;FolD bifunctional protein;1;30.943;294;1443100;84134000;309410000;1012100000;986050000;177990000;223600000;139320000;73061000;36403000;0;6017700;6500900;1848800;681280;7895500;0;740030;251720000;1335500000;506940000;138350000;120660000;63912000;35709000;15768000;0;949760;0;970900;0;0;1006800;2434900;292160000;1490100000;761960000;237970000;124220000;7855700;1367100;1163300;1102200;23868000;523650;0;0;0;0;0;591130000;1988000000;1155800000;409250000;35599000;4410600;0;16728000;9237000;632290;50811000;43037000;20720000;0
sll0754;sll0754;ribosome binding factor A;1;14.749;133;8650900;807460000;60986000;40985000;50943000;54721000;97493000;115420000;69813000;13674000;0;1264100;631100;401200;0;1445600;0;50241000;52214000;63755000;22378000;46672000;118370000;65137000;2478700;5564400;1015200;467570;0;249580;0;0;1942500;132890000;166310000;20322000;12012000;13808000;26606000;114880000;43533000;13027000;5599300;1226100;0;0;0;0;7197800;60314000;194940000;28621000;15666000;48800000;66206000;131750000;46460000;38166000;7176400;0;2609100;0;0;0
sll0755;sll0755;thioredoxin peroxidase;1;22.509;200;11337000;711370000;694460000;828000000;472540000;38935000;5540600;6456300;1281300;2190400;3094100;2415800;2713200;0;0;0;840410;60692000;638400000;847020000;309620000;46247000;9251200;6422100;5234200;3050400;4308200;845920;374390;164840;0;303430;159030;57685000;1069700000;1086800000;353310000;34098000;0;0;0;0;0;0;0;0;0;0;2246800;24136000;1764300000;1479600000;513530000;114870000;0;0;0;0;0;0;271420;0;0;0
sll0756;sll0756;unknown protein;1;21.814;202;0;805340000;139560000;54754000;4490200;0;0;0;0;0;0;0;0;0;0;0;0;59491000;147300000;76300000;1614700;0;0;0;0;0;0;0;0;0;0;0;0;227300000;437490000;84763000;8418200;0;0;0;0;0;0;0;0;0;0;0;0;41047000;614330000;129150000;15095000;0;0;0;0;0;0;0;0;0;0;0
sll0757;sll0757;amidophosphoribosyltransferase;1;53.67;495;0;35308000;321130000;1127000000;1377000000;242980000;72689000;55705000;17890000;12813000;947290;2715100;617530;217910;0;3298700;0;1072000;203240000;1223000000;788430000;238270000;30804000;8880600;3997800;4098300;0;0;0;0;0;443100;423590;0;136300000;1628900000;1478500000;421960000;256540000;30034000;4546300;2318000;1813500;0;0;0;0;103250;0;564360;331380000;2310100000;2312900000;816060000;112260000;35897000;18485000;9544200;2873600;0;0;0;362700;1069200
sll0759;sll0759;ABC transporter ATP-binding protein;1;37.629;347;13604000;21908000;23258000;74715000;99444000;16805000;6324200;14554000;16146000;21847000;126110000;11385000;7411700;6168300;781250;13675000;0;6673300;14536000;60714000;54525000;16504000;12991000;10284000;4091900;11221000;429030;16229000;193740;0;0;1444400;1390600;4526300;57454000;59014000;102130000;27037000;24222000;13918000;0;0;9631400;30464000;5015700;1476500;0;0;11096000;3106100;124890000;61778000;123130000;90037000;17289000;26533000;12800000;4285600;5368000;23938000;23232000;479760;799150;1025100
sll0760;sll0760;hypothetical protein YCF38;1;31.677;294;0;0;23729000;102540000;96873000;8049200;7559600;0;6713000;0;0;0;536960;0;0;0;0;0;17878000;156100000;31776000;7360700;0;0;0;7736300;0;0;0;0;0;0;0;4009300;0;92368000;59273000;18735000;0;0;0;0;0;0;1750500;0;1495600;0;1060200;3516800;20637000;109160000;85799000;48479000;5711400;0;0;0;996250;0;0;2577600;0;0
sll0761;sll0761;unknown protein;1;12.779;119;14594000;160700000;6730600;0;0;0;0;0;0;0;0;0;0;0;0;0;563750;13233000;1512500;0;0;0;0;0;0;0;0;0;0;0;0;0;5401600;47445000;15071000;0;0;0;0;0;0;0;0;0;0;0;0;0;7545400;36369000;10257000;0;0;0;0;0;0;0;0;0;0;0;0;0
sll0762;sll0762;unknown protein;1;12.766;116;0;0;0;3873600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8318500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14365000;0;0;0;0;0;0;0;0;0;0;0;0
sll0764;sll0764;urea transport system ATP-binding protein;1;41.194;373;493320;377020000;249590000;831240000;715700000;221080000;94874000;78596000;68990000;53463000;10641000;15236000;9326800;4891800;959580;27199000;0;31755000;211620000;1187800000;480900000;220860000;96008000;30624000;23677000;14389000;3283600;4572700;1627300;741220;369690;4250100;0;73498000;213810000;984690000;737920000;358570000;189480000;72557000;35146000;14925000;8234700;4818000;507610;0;0;4724000;1291700;44219000;499530000;1070000000;1344900000;760790000;194740000;119550000;48519000;52769000;23509000;9988000;5243800;1053700;0;5468500
sll0767;sll0767;50S ribosomal protein L20;1;13.553;117;1018600;0;80567000;5123400;28584000;0;1761400;1695900;8636300;6970800;4387700;11521000;64127000;94751000;44532000;10022000000;0;0;0;0;0;0;340020;7663600;7050600;4162100;817920;12034000;2871700;4627300;3136400;571070000;0;0;0;0;0;0;0;1124300;22143000;27927000;34608000;11584000;1457500;1359300;4702900;1162500000;0;1286800;0;45665000;0;0;0;3530600;50861000;39340000;39935000;32351000;16823000;9066600;1282600;4320300000
sll0771;sll0771;glucose transport protein;1;49.747;468;0;11804000;19138000;39017000;60303000;39478000;54617000;3727800;10618000;36805000;0;5655800;1864300;0;155720;0;0;16626000;0;11190000;11297000;7445700;3980600;0;340680000;14493000;0;0;0;181300;0;0;0;0;23272000;147230000;206390000;114950000;880250000;72336000;379650000;78149000;36048000;0;0;129150;0;740900;0;0;29177000;42196000;67637000;82430000;66832000;349480000;349090000;10617000;29942000;10528000;7508700;0;225050;0
sll0772;sll0772;"probable porin; major outer membrane protein";1;59.145;546;0;33355000;5638400;9536000;22560000;14343000;10539000;48184000;39622000;17603000;6485800;14632000;14902000;0;0;178210000;0;3296500;7527300;13178000;13248000;10154000;14609000;17611000;8422000;8812700;3230000;5018400;2058400;0;0;0;0;3512500;5117900;15311000;23800000;16038000;0;0;26114000;0;0;4196300;0;1381100;989860;10986000;0;1195300;0;15637000;28414000;21069000;0;0;0;0;0;0;8016700;364000;2840100;30557000
sll0776;sll0776;serine/threonine kinase;1;55.213;505;355540;20669000;7704200;38201000;6498200;20997000;58940000;93950000;57686000;16336000;0;0;731300;0;0;0;0;1451900;10742000;53078000;7481500;4372300;60296000;37619000;18021000;7251900;0;0;0;313240;0;0;489680;1448000;16255000;68634000;10342000;0;0;64748000;143200000;47648000;0;0;0;0;0;0;557760;961140;57977000;105900000;21404000;3459700;0;0;0;3828000;35512000;0;0;0;0;0
sll0777;sll0777;putative carboxypeptidase;1;34.012;305;1539900;133270000;31978000;26750000;18166000;0;0;0;0;0;0;0;0;0;0;0;0;10908000;25831000;46901000;8364700;0;0;0;0;0;0;0;0;0;0;0;0;23362000;65945000;71868000;2894100;0;0;0;0;0;0;0;0;0;0;698830;0;7703400;89038000;72328000;18247000;0;0;0;0;0;0;0;0;0;0;0
sll0779;sll0779;unknown protein;1;100.44;884;318870000;10445000;8935700;15092000;14097000;19555000;8582200;4398300;1634900;0;0;0;1439500;0;0;0;0;191000000;67313000;16886000;9644400;21432000;15752000;930520;626510;0;0;0;0;0;0;0;0;222440000;238340000;209630000;88482000;34859000;25977000;6587000;0;0;732850;0;0;0;0;3655100;662870;1686000;559950000;25819000;103930000;43033000;19349000;3813600;1653200;1456400;2196000;0;0;0;0;1280300
sll0781;sll0781;hypothetical protein;1;18.634;155;0;76539000;345220000;1950300000;3126700000;527490000;118850000;173020000;92083000;56565000;40001000;9752400;14914000;679880;862870;0;0;2007400;262610000;2560700000;1746000000;447850000;112580000;53452000;31477000;12050000;0;698470;973040;0;0;4475400;0;4573700;284590000;3818200000;4663800000;1410500000;550830000;89761000;37548000;11563000;5302600;1070600;0;0;0;875110;0;7776800;687850000;4752200000;6906700000;3629300000;398770000;144830000;27912000;46238000;9845100;1687000;2854000;0;0;2085400
sll0783;sll0783;unknown protein;1;17.64;160;1772500;0;1449200;23020000;423810000;628670000;130780000;78386000;55372000;18844000;897110;0;1470100;0;0;0;177670;8436300;4431700;20190000;241020000;490530000;158550000;45387000;13325000;4368600;0;0;0;0;0;0;0;0;0;0;448590000;592370000;345890000;60895000;17040000;6284100;1717000;690030;0;0;0;218850;0;1164700;0;36044000;272020000;791010000;370960000;126310000;15464000;43060000;26122000;0;1508900;0;0;0
sll0788;sll0788;"hypothetical protein;hypothetical protein";2;22.878;"196;196";19525000;3403800000;609930000;436300000;201050000;23729000;16381000;7441000;3639200;809510;0;1744100;0;410240;178100;855350;1095700;331230000;566540000;479460000;96475000;30403000;16762000;12492000;11467000;1851000;0;0;0;0;0;0;8951300;882190000;1877100000;487690000;442790000;165660000;52434000;15458000;3974300;0;803530;165210;0;0;395730;0;4050500;495550000;3105900000;461220000;219670000;244590000;18416000;7036700;0;0;368050;0;690680;0;445060;560140
sll0789;sll0789;"two-component response regulator OmpR subfamily;two-component response regulator";2;26.674;"232;232";0;0;6077100;9645000;1825200;0;0;0;0;0;0;0;0;0;0;0;0;0;5541700;17785000;0;0;0;0;0;0;0;0;0;0;0;0;10617000;0;6325800;21289000;0;0;0;0;0;0;0;0;0;0;0;0;0;10203000;7961000;23442000;0;0;0;0;0;0;0;0;0;0;0;0
sll0792;sll0792;Zinc-responsive repressor ZiaR;1;15.083;132;0;16302000;10614000;4133900;1225900;0;0;0;13588000;0;0;0;0;0;0;0;0;995990;4083400;3011000;1651300;0;0;0;4997300;0;0;0;0;0;0;0;0;2269700;10436000;11971000;3339800;0;0;0;0;0;0;0;0;0;0;0;0;0;28545000;11234000;6527300;2814900;0;0;0;0;0;0;0;0;0;0
sll0803;sll0803;hypothetical protein;1;18.364;159;0;0;0;4366900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7298400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3056900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4684600;0;0;0;0;0;0;0;0;0;0;0;0
sll0804;sll0804;hypothetical protein;1;49.154;453;110410;2552200;4291100;32763000;35535000;3113800;0;1369400;0;0;0;0;0;0;0;0;0;1004500;5998500;54469000;27036000;3846400;735100;0;0;0;0;0;0;0;0;0;0;451970;0;44559000;27961000;6671800;0;0;0;0;0;0;0;0;0;0;0;436140;8606100;105480000;67591000;23980000;0;0;0;0;0;0;0;0;0;384710
sll0807;sll0807;pentose-5-phosphate-3-epimerase;1;24.971;230;0;56435000;28761000;3800700;350740000;2776600000;3053500000;1283500000;623740000;182160000;29883000;34855000;12727000;3711500;0;0;0;3642300;13760000;4142500;195400000;1976300000;2512900000;286970000;100870000;59003000;10326000;12355000;337720;0;0;0;0;8661100;23944000;33242000;137940000;5858800000;6250900000;1265900000;265270000;53504000;25543000;418700;816100;602010;0;0;0;561030;56345000;11612000;227610000;5509600000;7863400000;2797700000;258790000;305240000;81062000;5148400;0;1869800;1307900;0
sll0813;sll0813;cytochrome c oxidase subunit II;1;33.47;300;1537400;131590000;225490000;380460000;1121400000;190470000;38371000;42835000;31207000;18787000;5620600;5911000;4649900;1152700;0;8191700;0;9480600;306700000;711650000;598570000;281950000;46907000;20457000;15546000;9099200;1347700;1007900;0;0;0;723810;982710;2065800;111130000;529580000;939870000;388930000;128960000;30906000;6726800;3112300;3168100;0;0;0;0;366020;222610;1148300;329440000;596870000;1641700000;1038200000;119280000;14340000;11353000;12801000;5640300;0;0;0;0;686200
sll0814;sll0814;hypothetical protein;1;33.119;303;1394600;0;1234200;9237800;25895000;10857000;4023700;0;0;4722000;0;1411200;0;0;0;0;0;973800;2617300;14565000;12585000;11544000;2240500;0;0;2020200;941260;576660;0;0;0;0;0;0;0;9828800;0;25368000;0;0;0;0;0;0;0;0;0;0;0;0;0;9204000;20280000;22925000;6346800;0;0;0;0;0;0;0;0;0
sll0815;sll0815;unknown protein;1;30.368;264;0;0;1749700;27462000;15206000;14671000;13990000;47929000;319000000;411380000;124440000;81578000;50618000;7375100;800280;7150700;0;0;0;0;0;7967700;10700000;8430400;119320000;132550000;51085000;31049000;4675900;118340;0;0;0;438780;0;0;0;0;4348100;2097700;56735000;98010000;123620000;23322000;1029100;0;0;535590;0;0;0;0;0;0;0;9134200;83118000;130910000;222990000;93182000;43152000;526240;0;740210
sll0816;sll0816;probable oxidoreductase;1;41.489;371;2084600;33561000;128260000;256390000;224080000;14165000;0;2311000;6742400;2234200;0;0;0;0;0;0;0;3857000;91138000;406600000;113990000;13167000;0;1443700;4454300;648810;0;0;0;0;0;0;0;1240000;78403000;362750000;180430000;25425000;3860300;0;2862300;0;0;0;0;0;0;0;0;0;153760000;741970000;407550000;102280000;19805000;13755000;5051100;4314400;0;0;0;0;0;1746900
sll0817;sll0817;tRNA delta-2-isopentenylpyrophosphate (IPP) transferase;1;33.561;303;0;0;0;9913500;0;0;0;0;0;0;1265900;7764200;8437200;0;100930;0;0;0;0;8329300;0;0;0;0;0;0;0;1972200;1770100;0;0;0;0;0;0;4168700;0;0;0;0;0;0;0;0;0;456160;0;0;0;0;0;8351400;0;0;0;0;0;0;0;0;0;0;0;0
sll0819;sll0819;photosystem I reaction center subunit III precursor (PSI-F), plastocyanin (cyt c553) docking protein;1;18.249;165;265530000;1234300000;5951900000;7474200000;6494100000;6825100000;58456000000;31276000000;20071000000;27971000000;5234100000;5169200000;2314700000;543390000;205200000;637020000;20789000;130640000;4304800000;10141000000;4397600000;8227400000;61087000000;20466000000;7222300000;10426000000;1906800000;1136000000;322490000;82297000;30644000;118660000;64704000;139560000;6086800000;14466000000;8830700000;10617000000;53957000000;73542000000;16881000000;11598000000;7766000000;1438300000;337760000;97091000;21261000;90211000;54903000;161670000;8644400000;15048000000;12201000000;6062700000;80095000000;58250000000;22918000000;17118000000;19489000000;5832100000;1890300000;108790000;69297000;111670000
sll0821;sll0821;phytochrome-like protein;1;144.69;1276;0;0;0;0;0;6445300;3418900;6190300;11621000;4856900;0;0;0;0;0;1997400;0;0;0;0;0;7979800;3525600;5289900;3005100;0;0;0;0;0;0;374640;0;0;0;0;0;16214000;15958000;15821000;3485600;351050;0;0;0;0;0;0;0;0;0;48566000;0;15989000;17621000;13442000;7148500;6554800;1799700;0;0;0;0;0
sll0822;sll0822;hypothetical protein;1;13.962;129;82494000;1051900000;215190000;230310000;159010000;41511000;5248700;14776000;22019000;9814000;574750000;75826000;19396000;11711000;1000400;192590000;572850;96260000;138520000;248790000;88719000;32696000;12084000;15212000;12213000;599900;605440;3261200;1884900;0;0;22404000;21955000;221840000;438380000;718400000;401520000;228450000;30376000;14109000;5770900;2958500;4454600;0;2147900;375560;1740500;4068200;97239000;133330000;909230000;808110000;665980000;337240000;51360000;26344000;21290000;13823000;3067400;0;7018800;3490200;1590400;22656000
sll0823;sll0823;probable succinate dehydrogenase iron-sulfur protein;1;27.289;245;0;0;1225600;2894500;13327000;19206000;3888300;1347500;1283000;729750;0;0;0;0;0;0;0;0;0;5189900;7908400;22996000;4169600;1306000;0;0;0;0;0;0;0;0;0;0;0;19854000;21721000;16836000;5262200;0;0;0;0;0;0;0;0;0;0;0;0;6284500;10338000;52153000;14010000;2580500;0;0;0;0;0;0;0;0
sll0827;sll0827;hypothetical protein;1;58.152;496;316230;1462000;21694000;141220000;231910000;25914000;0;3182400;3062800;1012100;0;1207200;2387900;0;0;12338000;0;0;15627000;208110000;125630000;29579000;5639900;1372500;1063200;1053100;372450;523260;250710;426290;0;800440;217010;1157400;25598000;198240000;168100000;21653000;7784100;0;0;1170900;661290;0;0;0;206340;514500;1748200;385910;61740000;252000000;350140000;104370000;0;0;0;5630700;622340;0;0;0;434680;0
sll0828;sll0828;putative amidase;1;54.254;506;795120;2874100;756910;32044000;235140000;186340000;61182000;19194000;12968000;10035000;0;0;641330;0;0;103920000;0;0;0;50774000;202110000;259290000;60941000;14633000;18292000;2184900;0;0;0;0;0;18278000;0;0;0;37556000;397630000;570450000;163000000;18264000;39953000;2762400;0;0;0;0;0;0;510180;0;0;29010000;338540000;745170000;216210000;16399000;0;11280000;2086500;0;0;0;0;6056200
